"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.35",1671.59849952277
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.4",1686.22344934664
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.45",1699.88201955282
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.5",1718.03268416544
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.55",1736.3059139233
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.6",1752.76932027879
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.65",1806.66695781389
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.7",1866.37424105358
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.75",1933.02340234914
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.8",2010.04495533132
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.85",2103.70488241848
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.9",2227.77522011412
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.95",2425.25266718225
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.975",2610.65670570688
2026-02-18,"ARI incidence",2026-02-08,0,"LV","quantile","0.99",2792.12685706925
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.01",912.439191706242
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.025",915.22593945838
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.05",918.920514912012
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.1",926.589869825097
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.15",933.531799403736
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.2",939.896909142054
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.25",945.765134566807
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.3",952.371712640676
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.35",958.016674991278
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.4",963.64965879969
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.45",969.705539412489
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.5",975.501075876474
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.55",981.542791820891
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.6",987.651393208596
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.65",993.773792952796
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.7",1000.43172516886
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.75",1007.40706687451
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.8",1014.78866199155
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.85",1023.63889810122
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.9",1032.98663617786
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.95",1043.71186302171
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.975",1051.32490695849
2026-02-18,"ARI incidence",2026-02-08,0,"RO","quantile","0.99",1058.80645654097
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.01",1562.37274545516
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.025",1567.72741614659
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.05",1576.21549444836
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.1",1587.07329233567
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.15",1598.03664486978
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.2",1608.2627317177
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.25",1616.66056204198
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.3",1625.73131968018
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.35",1635.58181884078
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.4",1644.59460054505
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.45",1655.80720803479
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.5",1666.69338849217
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.55",1678.49268288638
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.6",1690.1019753988
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.65",1701.93352879158
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.7",1717.6585523534
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.75",1739.3171286491
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.8",1761.27486885488
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.85",1781.53573526462
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.9",1809.62668993736
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.95",1845.04967832106
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.975",1873.26022213427
2026-02-18,"ARI incidence",2026-02-08,0,"SI","quantile","0.99",1907.18454965391
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.01",1736.54369677881
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.025",1741.22496059982
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.05",1748.75845008292
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.1",1764.68333246203
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.15",1779.01577921421
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.2",1793.42224051326
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.25",1807.68146454707
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.3",1821.98628611376
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.35",1837.13347609496
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.4",1853.35530276949
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.45",1869.70460939064
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.5",1885.62704244024
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.55",1901.89475181028
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.6",1919.03897660538
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.65",1936.32763877192
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.7",1954.15557861736
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.75",1972.68348710014
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.8",1994.17259093969
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.85",2019.12413833975
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.9",2047.028379302
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.95",2080.02047166099
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.975",2099.31564947907
2026-02-18,"ARI incidence",2026-02-08,0,"SK","quantile","0.99",2111.03334390245
2026-02-18,"ARI incidence",2026-02-15,1,"BG","median","",1011.9769
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.01",760.24316
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.025",796.1201
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.05",855.915
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.1",892.53314
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.15",915.20734
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.2",932.806186091444
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.25",941.089839920358
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.3",950.990270620111
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.35",960.044221031066
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.4",972.930604072405
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.45",997.564058253983
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.5",1011.9769
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.55",1022.0161
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.6",1033.456
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.65",1069.7570354143
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.7",1109.76488947713
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.75",1123.08282929878
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.8",1138.10114824221
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.85",1155.86049841262
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.9",1178.60004813184
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.95",1213.12898484417
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.975",1302.2715
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.99",1362.2607
2026-02-18,"ARI incidence",2026-02-15,1,"CY","median","",14384.7744307633
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.01",10530.995012395
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.025",11009.7150036507
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.05",11430.157285261
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.1",11946.4507591867
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.15",12292.8800931531
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.2",12565.9291130344
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.25",12804.9388840875
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.3",13025.6336506849
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.35",13227.6452449181
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.4",13430.2260519387
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.45",13621.1723316298
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.5",13806.2990347342
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.55",14000.9323208413
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.6",14190.8495156555
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.65",14401.8248977744
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.7",14621.2224020763
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.75",14848.1680769959
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.8",15113.227619566
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.85",15407.3192822611
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.9",15789.3401905622
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.95",16308.3904696383
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.975",16749.9963652597
2026-02-18,"ARI incidence",2026-02-15,1,"CY","quantile","0.99",17289.2198047602
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","median","",1176.8577951746
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.01",931.6242
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.025",966.80817
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.05",990.75
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.1",1006.5
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.15",1022.91395490372
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.2",1048.06083385613
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.25",1070.12672863867
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.3",1090.76100201734
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.35",1113.11485796633
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.4",1133.7969
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.45",1143.95365862906
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.5",1152.54698957176
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.55",1159.6482
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.6",1169.08
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.65",1200.03124224425
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.7",1220.1051027767
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.75",1231.39857804827
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.8",1243.46057874778
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.85",1257.80008684141
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.9",1276.59278466263
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.95",1316.12610408696
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.975",1417.6217
2026-02-18,"ARI incidence",2026-02-15,1,"CZ","quantile","0.99",1479.9741
2026-02-18,"ARI incidence",2026-02-15,1,"DE","median","",1927.51126712686
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.01",1457.806
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.025",1521.3923
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.05",1622.37152073562
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.1",1664.17581630914
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.15",1697.011430951
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.2",1721.65068054032
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.25",1746.24187252877
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.3",1768.34839962787
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.35",1794.94332303883
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.4",1813.71539610003
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.45",1834.68219685004
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.5",1866.81727677572
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.55",1905.43537210141
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.6",1931.8728
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.65",1954.5016
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.7",1982.5331
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.75",2009.9685
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.8",2044.6366
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.85",2087.6155
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.9",2146.6191
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.95",2213.26171563526
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.975",2295.75837113535
2026-02-18,"ARI incidence",2026-02-15,1,"DE","quantile","0.99",2369.44900796561
2026-02-18,"ARI incidence",2026-02-15,1,"EE","median","",306.500881470226
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.01",192.015138096085
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.025",206.693239112709
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.05",234.581
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.1",252.3689
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.15",262.2745
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.2",269.62616
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.25",275.55594
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.3",280.3685
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.35",284.88538
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.4",294.330911757977
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.45",302.25545870596
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.5",306.500881470226
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.55",310.641125651873
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.6",314.896650935336
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.65",319.829032395561
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.7",324.825862444403
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.75",332.879723248559
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.8",336.788081675084
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.85",353.190342822032
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.9",367.371663511395
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.95",394.00598
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.975",420.619300371064
2026-02-18,"ARI incidence",2026-02-15,1,"EE","quantile","0.99",431.763070976839
2026-02-18,"ARI incidence",2026-02-15,1,"ES","median","",475.37076133527
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.01",410.804871352276
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.025",421.338370929976
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.05",429.754622627617
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.1",443.749804288605
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.15",453.211849479486
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.2",460.708061320379
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.25",466.64226932957
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.3",470.890987638537
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.35",474.710613298247
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.4",476.986696344343
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.45",478.867764315195
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.5",480.933069659142
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.55",484.296087076288
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.6",490.745020730811
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.65",499.133350143181
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.7",505.568902762631
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.75",511.743281864046
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.8",518.88033850843
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.85",527.116160585247
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.9",536.984969269375
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.95",550.740864537173
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.975",562.486750776778
2026-02-18,"ARI incidence",2026-02-15,1,"ES","quantile","0.99",575.856437590774
2026-02-18,"ARI incidence",2026-02-15,1,"FI","median","",3125.2793
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.01",2638.44694660003
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.025",2678.357
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.05",2708.14063587172
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.1",2751.68354846517
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.15",2783.85
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.2",2801.18023116008
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.25",2834.81259602858
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.3",2872.47053435646
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.35",2911.45657826943
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.4",2940.42250523043
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.45",2969.55774811299
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.5",3004
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.55",3045.05814422869
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.6",3077.93415538277
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.65",3114.85214773545
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.7",3155.35707539109
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.75",3196.48893749566
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.8",3242.11313568879
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.85",3298.02155603549
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.9",3358.23113389491
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.95",3464.13892588469
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.975",3518.30752997496
2026-02-18,"ARI incidence",2026-02-15,1,"FI","quantile","0.99",3562.49378849961
2026-02-18,"ARI incidence",2026-02-15,1,"FR","median","",304.360489308192
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.01",228.99627935553
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.025",236.849983331136
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.05",250.400430721366
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.1",262.419353094034
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.15",270.973196433891
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.2",277.78460409574
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.25",282.374346770062
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.3",286.600128720801
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.35",290.360695719952
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.4",293.922243228008
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.45",297.669442588246
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.5",301.233916331077
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.55",306.431324411788
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.6",316.468203068952
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.65",321.44959540434
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.7",327.041084526025
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.75",332.791620180739
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.8",339.896432446009
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.85",348.36683423754
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.9",360.021825363654
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.95",376.368702508525
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.975",384.715912594713
2026-02-18,"ARI incidence",2026-02-15,1,"FR","quantile","0.99",393.593787111398
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","median","",325.253881840171
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.01",278.547780645714
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.025",284.332106207024
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.05",289.539422869431
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.1",295.758074195004
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.15",300.649112331737
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.2",304.421565658988
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.25",308.662241067466
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.3",312.197436776154
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.35",316.46312773523
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.4",320.078580953964
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.45",323.001332609075
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.5",326.397196500631
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.55",328.879970099215
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.6",331.971352532203
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.65",334.42497249002
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.7",337.181941979336
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.75",340.1506772099
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.8",343.359936021801
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.85",347.174081029809
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.9",351.93148862343
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.95",359.17008388715
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.975",370.720658834559
2026-02-18,"ARI incidence",2026-02-15,1,"GB-ENG","quantile","0.99",376.756786888635
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","median","",209.433540058515
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.01",172.730359010763
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.025",178.217691082351
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.05",183.946089715751
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.1",190.780243522862
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.15",193.797969653614
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.2",195.773514710325
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.25",197.349723624445
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.3",199.69617
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.35",202.40854
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.4",204.46909
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.45",206.93228
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.5",209.433540058515
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.55",212.549666859238
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.6",215.7634891163
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.65",219.136307209652
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.7",222.74782451143
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.75",226.712022404207
2026-02-18,"ARI incidence",2026-02-15,1,"GB-NIR","quantile","0.8",230.866667688114
